Timestamp,Kraken,Kucoin,MEXC,Gate.io
2025-11-10T12:00:00+00:00,0.04681276670470286,0.07296378263076017,0.0822001934332619,0.07293725611543657
2025-11-10T13:00:00+00:00,0.0850952729959511,0.0819163663344773,0.07884853196788223,0.08800181906746195
2025-11-10T14:00:00+00:00,0.11082342491493082,0.06984599331697151,0.0758876663138552,0.05790553158906942
2025-11-10T15:00:00+00:00,0.11776760403983202,0.07336430252801018,0.07631425381929141,0.06727757421357947
2025-11-10T16:00:00+00:00,0.04961496383109762,0.06425475322438637,0.08550142805303622,0.05500760469659851
2025-11-10T17:00:00+00:00,0.07946419255391778,0.09774975132013708,0.07948490069535658,0.051959085715801934
2025-11-10T18:00:00+00:00,0.03920730992536248,0.14637716951876253,0.10701288192424123,0.10978956999085089
2025-11-10T19:00:00+00:00,0.12919432407260786,0.12834578731582966,0.07336757153338219,0.03667034575069463
2025-11-10T20:00:00+00:00,0.060721534147080265,0.08538974466639192,0.09780997417761067,0.0915139688503201
2025-11-10T21:00:00+00:00,0.07585101576613258,0.11327864900862865,0.11569859754602384,0.08542680213224071
2025-11-10T22:00:00+00:00,0.05559371087331079,0.09721962011352814,0.0764162164482804,0.05817138827128774
2025-11-10T23:00:00+00:00,0.060492015543126235,0.051719009436548447,0.0822685848544055,0.04868449178009408
2025-11-11T00:00:00+00:00,0.06628371264215975,0.03670324011823252,0.07933420348823328,0.06728379963627026
2025-11-11T01:00:00+00:00,0.08422862975742218,0.06412233496400868,0.09138805570432268,0.061075291859141095
2025-11-11T02:00:00+00:00,0.051460453836550006,0.10364656179265236,0.070070146806972,0.09143121738683227
2025-11-11T03:00:00+00:00,0.05116728190230743,0.05156204116408137,0.08816127069123908,0.07584361175331945
2025-11-11T04:00:00+00:00,0.110939000676144,0.07298002863315348,0.08202216188895405,0.05782524801800019
2025-11-11T05:00:00+00:00,0.06973353487215635,0.1131883216074299,0.11587425990813556,0.12240226632628669
2025-11-11T06:00:00+00:00,0.07520870058489214,0.11010536415508312,0.07328023251063695,0.08571738632889711
2025-11-11T07:00:00+00:00,0.0487596232850894,0.05521626217803956,0.16237104565058164,0.10121830708680786
2025-11-11T08:00:00+00:00,0.058275305344318,0.039919409116707036,0.07350691085839078,0.08291020168755897
2025-11-11T09:00:00+00:00,0.1176314386385965,0.11353348053469586,0.0735564545788893,0.09821959573032525
2025-11-11T10:00:00+00:00,0.21360411410771907,0.11350615490835336,0.0735564545788893,0.03988010126058427
2025-11-11T11:00:00+00:00,0.17559480032657207,0.12884226275562094,0.0735564545788893,0.0368120743603902
2025-11-11T12:00:00+00:00,0.07567956830496626,0.11667268619070278,0.07968954134409618,0.058335643827458705
2025-11-11T13:00:00+00:00,0.05446289381839963,0.11983606139499174,0.09196699100502549,0.11369386010848768
2025-11-11T14:00:00+00:00,0.051801199597447764,0.1292314973649227,0.07358803106450373,0.05821740483196458
2025-11-11T15:00:00+00:00,0.07539349612881359,0.09505984185055567,0.0736105999263894,0.0735351384915166
2025-11-11T16:00:00+00:00,0.08483805322556404,0.11977140872081438,0.0736105999263894,0.03686296478811819
2025-11-11T17:00:00+00:00,0.06677119859783175,0.09836018952149872,0.07668617750027762,0.0860895345424058
2025-11-11T18:00:00+00:00,0.08487997447972048,0.06464323520138913,0.06752383003827184,0.09229459912429694
2025-11-11T19:00:00+00:00,0.05262828268564663,0.06163955399022014,0.18701187134238642,0.07699352309396214
2025-11-11T20:00:00+00:00,0.04699668931180354,0.04317883946099761,0.1537155834493721,0.06789951815460311
2025-11-11T21:00:00+00:00,0.04621461031726775,0.04622553571062421,0.07395538924482936,0.06178513459923552
2025-11-11T22:00:00+00:00,0.07276610318249653,0.1444917739739724,0.07401696299466771,0.04015691722488418
2025-11-11T23:00:00+00:00,0.09911927162832275,0.09573907469951533,0.074019245003701,0.043231648452150225
2025-11-12T00:00:00+00:00,0.044344623425267626,0.06804671768753447,0.07712564595833322,0.05875991491729835
2025-11-12T01:00:00+00:00,0.11659543297350922,0.08655027553690683,0.08948518793741674,0.0679969180878679
2025-11-12T02:00:00+00:00,0.09516518010083679,0.1080105284744435,0.0740740740740741,0.05861124106510675
2025-11-12T03:00:00+00:00,0.12329856413535606,0.14197187992164226,0.0739987119935325,0.07098922861263424
2025-11-12T04:00:00+00:00,0.1178748195841867,0.13579558367514674,0.07399186089530149,0.03704161539626609
2025-11-12T05:00:00+00:00,0.2717202519122745,0.12958391357615612,0.07399186089530149,0.07097030580347147
2025-11-12T06:00:00+00:00,0.8403133113935035,0.1261124204692713,0.07397361832604724,0.07999062170681698
2025-11-12T07:00:00+00:00,1.238662826246828,0.14136746064721267,0.0739644970414201,0.10143883008455432
2025-11-12T08:00:00+00:00,0.6671462853182287,0.12997935330166535,0.0924522124065305,0.05532105625965274
2025-11-12T09:00:00+00:00,0.6015302684764997,0.11663373384772943,0.0830752421191737,0.08910646726053757
2025-11-12T10:00:00+00:00,0.40865081157254474,0.10108817031611529,0.0829254053888074,0.058179827154064036
2025-11-12T11:00:00+00:00,0.08095821320449459,0.1346048516385963,0.08282604157127103,0.10095449041837125
2025-11-12T12:00:00+00:00,0.11384380423865176,0.08913162250755415,0.4784536887958617,0.08267968453807678
2025-11-12T13:00:00+00:00,0.11377665555972773,0.0831388809111836,0.07989751473050447,0.06765201954625405
2025-11-12T14:00:00+00:00,0.07701228543577956,0.05542247256621755,0.2609355481044338,0.07686517719706733
2025-11-12T15:00:00+00:00,0.06780395092334236,0.0804835302037971,0.23629076090791548,0.06195568472843049
2025-11-12T16:00:00+00:00,0.10840099666017042,0.06162713380544304,0.07116846337218391,0.05902078670512802
2025-11-12T17:00:00+00:00,0.15303088852562463,0.07431579991424403,0.09911877280817567,0.040273837605235986
2025-11-12T18:00:00+00:00,0.10582529646406631,0.1175717705577613,0.09911877280817567,0.05264728939754262
2025-11-12T19:00:00+00:00,0.11787610022200544,0.10546784776091966,0.07744100386165072,0.03719778598317175
2025-11-12T20:00:00+00:00,0.10745122533502599,0.0557897383334367,0.09911416798702,0.037190886986914404
2025-11-12T21:00:00+00:00,0.08601438044310931,0.04645262750587899,0.09285814634154303,0.04644350918752017
2025-11-12T22:00:00+00:00,0.26090721064545447,0.043303484663880065,0.0740740740740741,0.0371126368528484
2025-11-12T23:00:00+00:00,0.18220877059047988,0.037098868484511195,0.0740740740740741,0.0371126368528484
2025-11-13T00:00:00+00:00,0.18216799959462007,0.0741564777982718,0.0740740740740741,0.037094289236642264
2025-11-13T01:00:00+00:00,0.18181285476777168,0.10478086645296458,0.0740740740740741,0.036999383441765475
2025-11-13T02:00:00+00:00,0.5077255943468691,0.11092623405435388,0.0740740740740741,0.052386108281139016
2025-11-13T03:00:00+00:00,0.17418329644981592,0.10168363287198469,0.0740740740740741,0.05865238742452989
2025-11-13T04:00:00+00:00,0.15991694326900854,0.1077807452089181,0.0740740740740741,0.052362696514360804
2025-11-13T05:00:00+00:00,0.1723054595792896,0.08006662829253328,0.0740740740740741,0.055430100529492196
2025-11-13T06:00:00+00:00,0.17124043658335664,0.05227155204590232,0.0863375496124648,0.07379207129856485
2025-11-13T07:00:00+00:00,0.15040756192540777,0.0984418557495525,0.0739644970414201,0.07690261140345607
2025-11-13T08:00:00+00:00,0.7987980789520855,0.09846002432119391,0.0739644970414201,0.09847559131827702
2025-11-13T09:00:00+00:00,0.16911242100336615,0.11093312298421161,0.0739644970414201,0.04928006759484832
2025-11-13T10:00:00+00:00,0.17906770676674238,0.1109672646569262,0.07088435355531347,0.036989088218975404
2025-11-13T11:00:00+00:00,0.1774346540792515,0.1109672646569262,0.08013162497733778,0.036989088218975404
2025-11-13T12:00:00+00:00,0.11276849293239398,0.1174604586220401,0.07710979546174403,0.07107146250220771
2025-11-13T13:00:00+00:00,0.14256236461587782,0.10173390959436969,0.10480241704216499,0.08312319668428535
2025-11-13T14:00:00+00:00,0.2997836563909285,0.07415331126469833,0.07707419051891934,0.07113358018569768
2025-11-13T15:00:00+00:00,0.08966573921501883,0.06783182969828945,0.08319893599562626,0.06485928533270506
2025-11-13T16:00:00+00:00,0.18962129937856073,0.046799197896224894,0.08172486340596949,0.06531843417965992
2025-11-13T17:00:00+00:00,0.0949618112288749,0.047839159701593914,0.07880646462963962,0.037369942101118464
2025-11-13T18:00:00+00:00,0.10692810594982824,0.053453665719092845,0.06907930438567553,0.05662638428562993
2025-11-13T19:00:00+00:00,0.10578147306365135,0.08185443196847533,0.05967317224347563,0.12594064935313035
2025-11-13T20:00:00+00:00,0.08509846346832688,0.0818504924368546,0.07541478129713419,0.09446506585105935
2025-11-13T21:00:00+00:00,0.08487946447387677,0.12869457421372077,0.07541478129713419,0.07532373908318953
2025-11-13T22:00:00+00:00,0.29338290421478314,0.10033554145108628,0.07541478129713419,0.11283853421679166
2025-11-13T23:00:00+00:00,0.08493276906222108,0.0846023748459117,0.08168842625548149,0.15977348274298536
2025-11-14T00:00:00+00:00,0.14745770617876774,0.08458823645442261,0.0753863550697324,0.12848623714999236
2025-11-14T01:00:00+00:00,0.09529000946280614,0.0753012048192771,0.0753863550697324,0.10983128193218805
2025-11-14T02:00:00+00:00,0.10678576195778886,0.0753012048192771,0.0753863550697324,0.11297307475051799
2025-11-14T03:00:00+00:00,0.08715073636608921,0.0753012048192771,0.09110072723082802,0.1129730747505178
2025-11-14T04:00:00+00:00,0.2864510420202844,0.09123405232939186,0.21389600145010215,0.07871484371812625
2025-11-14T05:00:00+00:00,0.08006849066510882,0.07228463098602567,0.415486307837583,0.10383997989328554
2025-11-14T06:00:00+00:00,0.10356278183199215,0.11304760045987966,0.434414857734432,0.10360028602758448
2025-11-14T07:00:00+00:00,0.08092043542807086,0.15054572826496052,0.49102927289896103,0.12858832575004447
2025-11-14T08:00:00+00:00,0.1169094389097731,0.11300503212511218,0.49102927289896103,0.08474132765522158
2025-11-14T09:00:00+00:00,0.1447686260810632,0.1099544352808965,0.3144915265631254,0.056551615736745824
2025-11-14T10:00:00+00:00,0.13427605576393045,0.11629349472293483,0.3631423182628132,0.037726360493146975
2025-11-14T11:00:00+00:00,0.7012003659094516,0.10076169334095716,0.8293266960550293,0.06940582097791007
2025-11-14T12:00:00+00:00,0.16207075788094036,0.0980300028991869,0.7037786619557909,0.0790193061476339
2025-11-14T13:00:00+00:00,0.23590647633122816,0.0822036474787319,0.6471887035485769,0.0663927128487038
2025-11-14T14:00:00+00:00,0.07425801916876254,0.11067823378553121,0.23034122566981102,0.06325485506027413
2025-11-14T15:00:00+00:00,0.44972364156815725,0.07263880871367988,0.08199783801377711,0.06941797151149853
2025-11-14T16:00:00+00:00,0.23595354946108452,0.044031091662008165,0.07567158531971249,0.10693054942632386
2025-11-14T17:00:00+00:00,0.07492533324117595,0.09731108083674167,0.07567158531971249,0.13208497676133304
2025-11-14T18:00:00+00:00,0.10676946557507637,0.11017515199383389,0.07567158531971249,0.05668341205130493
2025-11-14T19:00:00+00:00,0.12137449192318225,0.0913417580084247,0.07882277894581867,0.10392873975831769
2025-11-14T20:00:00+00:00,0.09974634432058826,0.08506509809972757,0.09139774939807084,0.08185081681511817
2025-11-14T21:00:00+00:00,0.13330943427190645,0.08203367279312127,0.075642965204236,0.11672383415095909
2025-11-14T22:00:00+00:00,0.18867317169835673,0.09485675788351038,0.07885569444590407,0.10749351453666071
2025-11-14T23:00:00+00:00,0.053736468670082686,0.10451202868986978,0.07902010811897128,0.0728416456833014
2025-11-15T00:00:00+00:00,0.07886577393674522,0.10733705643199616,0.0758725341426404,0.07581216564063015
2025-11-15T01:00:00+00:00,0.07881769519209804,0.10409677196876999,0.0758725341426404,0.11357391619454835
2025-11-15T02:00:00+00:00,0.06026790291773676,0.10402196218286511,0.07586534106962729,0.11982170111033666
2025-11-15T03:00:00+00:00,0.06023644230680733,0.075642965204236,0.07584136597739312,0.08191808421881003
2025-11-15T04:00:00+00:00,0.05978270824231309,0.075642965204236,0.07584376185058779,0.10402599492504458
2025-11-15T05:00:00+00:00,0.058851576698908385,0.075642965204236,0.07584376185058779,0.11348590883298659
2025-11-15T06:00:00+00:00,0.05892341178481979,0.09769059931767324,0.08215568910066447,0.11033667750829926
2025-11-15T07:00:00+00:00,0.06340150196453566,0.0756143667296786,0.0852972774865347,0.1512287334593573
2025-11-15T08:00:00+00:00,0.07237837586313324,0.10097912397863894,0.0758150113722517,0.07253536221519177
2025-11-15T09:00:00+00:00,0.09123438633969508,0.1517450682852807,0.0758150113722517,0.0759013282732448
2025-11-15T10:00:00+00:00,0.11537164225628635,0.151745068285281,0.04737899445761665,0.11066785950549292
2025-11-15T11:00:00+00:00,0.12384118440263317,0.11383039271485489,0.037900322152738294,0.0379722802354281
2025-11-15T12:00:00+00:00,0.11817396339735954,0.09167152471069909,0.0379003221527383,0.06638009950846713
2025-11-15T13:00:00+00:00,0.0741649726474126,0.0758245948650304,0.0758150113722517,0.06949330322962319
2025-11-15T14:00:00+00:00,0.07764477876903203,0.07576552590951868,0.08531429532041254,0.07237974025237623
2025-11-15T15:00:00+00:00,0.08420597779828497,0.06723283317841029,0.076626883519923,0.05786664745320975
2025-11-15T16:00:00+00:00,0.07681166051101716,0.07744686398636362,0.07723749314533862,0.10649442695830585
2025-11-15T17:00:00+00:00,0.07051445556876298,0.07745183681780382,0.0772200772200772,0.11616650532429819
