timestamp,exchange,spread,depth,volume,opportunity,position_size,executions,profit,capital
2025-11-13 09:00:00+00:00,Kucoin,0.1109331229842116,6427.007236816775,36615.375,True,4576.921875,0.416,302.95112637829715,23483.36543525099
2025-11-13 10:00:00+00:00,Kucoin,0.1109672646569262,6659.928249070125,35959.125,True,4494.890625,0.416,297.6139632192694,23780.97939847026
2025-11-13 11:00:00+00:00,Kucoin,0.1109672646569262,6773.147007760725,34322.25,True,4290.28125,0.416,284.0664462525873,24065.045844722845
2025-11-13 12:00:00+00:00,Kucoin,0.1174604586220401,4311.6303713937,35917.375,True,3449.3042971149607,0.416,241.893876344166,24306.93972106701
2025-11-13 13:00:00+00:00,Kucoin,0.1017339095943696,4607.432975454725,36015.45833333325,True,3685.9463803637805,0.416,223.5233604244659,24530.463081491478
2025-11-13 14:00:00+00:00,Kucoin,0.0741533112646983,4799.435742716575,35964.29166666675,True,3839.5485941732604,0.416,168.96101513185528,24699.424096623334
2025-11-13 15:00:00+00:00,Kucoin,0.0678318296982894,6659.197093857075,34750.04166666675,True,4343.755208333344,0.416,174.58559791897167,24874.009694542307
2025-11-13 16:00:00+00:00,Kucoin,0.0467991978962248,6867.936123289075,31279.58333333325,True,3909.947916666656,0.416,107.54482285382008,24981.554517396125
2025-11-13 17:00:00+00:00,Kucoin,0.0478391597015939,4962.080774565925,39110.58333333325,True,3969.66461965274,0.416,111.67754712555546,25093.232064521682
2025-11-13 18:00:00+00:00,Kucoin,0.0534536657190928,4217.551191633175,52759.29166666675,True,3374.0409533065404,0.416,106.34778408387464,25199.579848605557
2025-11-13 19:00:00+00:00,Kucoin,0.0818544319684753,3952.44059636095,53226.375,True,3161.95247708876,0.416,153.8313701095873,25353.411218715144
2025-11-13 20:00:00+00:00,Kucoin,0.0818504924368546,4117.96952877955,53557.70833333325,True,3294.3756230236404,0.416,160.266027413356,25513.6772461285
2025-11-13 21:00:00+00:00,Kucoin,0.1286945742137207,6275.38036126785,53874.29166666675,True,5020.304289014281,0.416,386.08513163551874,25899.76237776402
2025-11-13 22:00:00+00:00,Kucoin,0.1003355414510862,6197.68680183205,53979.54166666675,True,4958.149441465641,0.416,296.4901899393784,26196.252567703395
2025-11-13 23:00:00+00:00,Kucoin,0.0846023748459117,6306.615670355775,54166.70833333325,True,5045.292536284621,0.416,253.82015360491337,26450.07272130831
2025-11-14 00:00:00+00:00,Kucoin,0.0845882364544226,6214.615599925025,54468.0,True,4971.69247994002,0.416,250.07505899545475,26700.147780303763
2025-11-14 01:00:00+00:00,Kucoin,0.0753012048192771,6227.93844899985,54655.91666666675,True,4982.3507591998805,0.416,222.70035067445528,26922.84813097822
